Event,ExecTime(ms),VectorSize,WorkGroupSize
Memory Setup Time,6.6992,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.205823,16777216,128
Shutdown Kernel Exec Time,0.417793,16777216,128
Total Exec Time,11.3083,16777216,128
Memory Setup Time,9.39302,16777216,128
Enqueue Exec Time,1.16019,16777216,128
Add Kernel Exec Time,0.203776,16777216,128
Shutdown Kernel Exec Time,0.420864,16777216,128
Total Exec Time,5.95775,16777216,128
Memory Setup Time,3.97609,16777216,128
Enqueue Exec Time,1.16941,16777216,128
Add Kernel Exec Time,0.20992,16777216,128
Shutdown Kernel Exec Time,0.425984,16777216,128
Total Exec Time,8.39962,16777216,128
Memory Setup Time,6.483,16777216,128
Enqueue Exec Time,1.16122,16777216,128
Add Kernel Exec Time,0.204799,16777216,128
Shutdown Kernel Exec Time,0.418815,16777216,128
Total Exec Time,8.89106,16777216,128
Memory Setup Time,6.96227,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.204801,16777216,128
Shutdown Kernel Exec Time,0.41984,16777216,128
Total Exec Time,6.88747,16777216,128
Memory Setup Time,4.95708,16777216,128
Enqueue Exec Time,1.16019,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.419841,16777216,128
Total Exec Time,5.62469,16777216,128
Memory Setup Time,3.69994,16777216,128
Enqueue Exec Time,1.16326,16777216,128
Add Kernel Exec Time,0.205824,16777216,128
Shutdown Kernel Exec Time,0.421888,16777216,128
Total Exec Time,8.51602,16777216,128
Memory Setup Time,6.59532,16777216,128
Enqueue Exec Time,1.15814,16777216,128
Add Kernel Exec Time,0.204799,16777216,128
Shutdown Kernel Exec Time,0.41984,16777216,128
Total Exec Time,5.51579,16777216,128
Memory Setup Time,3.58875,16777216,128
Enqueue Exec Time,1.16019,16777216,128
Add Kernel Exec Time,0.204799,16777216,128
Shutdown Kernel Exec Time,0.420864,16777216,128
Total Exec Time,6.74594,16777216,128
Memory Setup Time,4.82602,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.204799,16777216,128
Shutdown Kernel Exec Time,0.418815,16777216,128
Total Exec Time,5.70749,16777216,128
Memory Setup Time,3.78816,16777216,128
Enqueue Exec Time,1.16429,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.419841,16777216,128
Total Exec Time,5.45128,16777216,128
Memory Setup Time,3.52991,16777216,128
Enqueue Exec Time,1.16224,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.419841,16777216,128
Total Exec Time,5.81709,16777216,128
Memory Setup Time,3.89122,16777216,128
Enqueue Exec Time,1.16326,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.419839,16777216,128
Total Exec Time,5.38543,16777216,128
Memory Setup Time,3.47094,16777216,128
Enqueue Exec Time,1.15814,16777216,128
Add Kernel Exec Time,0.204801,16777216,128
Shutdown Kernel Exec Time,0.420863,16777216,128
Total Exec Time,5.59582,16777216,128
Memory Setup Time,3.68034,16777216,128
Enqueue Exec Time,1.16122,16777216,128
Add Kernel Exec Time,0.206849,16777216,128
Shutdown Kernel Exec Time,0.418816,16777216,128
Total Exec Time,5.76783,16777216,128
Memory Setup Time,3.83907,16777216,128
Enqueue Exec Time,1.16019,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.419841,16777216,128
Total Exec Time,5.63859,16777216,128
Memory Setup Time,3.70821,16777216,128
Enqueue Exec Time,1.16122,16777216,128
Add Kernel Exec Time,0.203777,16777216,128
Shutdown Kernel Exec Time,0.421887,16777216,128
Total Exec Time,5.42834,16777216,128
Memory Setup Time,3.50651,16777216,128
Enqueue Exec Time,1.16122,16777216,128
Add Kernel Exec Time,0.205824,16777216,128
Shutdown Kernel Exec Time,0.418815,16777216,128
Total Exec Time,5.62104,16777216,128
Memory Setup Time,3.68824,16777216,128
Enqueue Exec Time,1.16019,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.419839,16777216,128
Total Exec Time,5.5035,16777216,128
Memory Setup Time,3.58437,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.204799,16777216,128
Shutdown Kernel Exec Time,0.420864,16777216,128
Total Exec Time,5.73927,16777216,128
Memory Setup Time,3.81783,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.2048,16777216,128
Shutdown Kernel Exec Time,0.418816,16777216,128
Total Exec Time,5.49445,16777216,128
Memory Setup Time,3.56266,16777216,128
Enqueue Exec Time,1.15917,16777216,128
Add Kernel Exec Time,0.203776,16777216,128
Shutdown Kernel Exec Time,0.420865,16777216,128
Total Exec Time,8.66288,33554432,128
Memory Setup Time,4.99248,33554432,128
Enqueue Exec Time,2.30195,33554432,128
Add Kernel Exec Time,0.396287,33554432,128
Shutdown Kernel Exec Time,0.823297,33554432,128
Total Exec Time,8.21811,33554432,128
Memory Setup Time,4.55153,33554432,128
Enqueue Exec Time,2.30503,33554432,128
Add Kernel Exec Time,0.397313,33554432,128
Shutdown Kernel Exec Time,0.8192,33554432,128
Total Exec Time,11.8638,33554432,128
Memory Setup Time,8.21022,33554432,128
Enqueue Exec Time,2.30093,33554432,128
Add Kernel Exec Time,0.396287,33554432,128
Shutdown Kernel Exec Time,0.820223,33554432,128
Total Exec Time,10.391,33554432,128
Memory Setup Time,6.72014,33554432,128
Enqueue Exec Time,2.30093,33554432,128
Add Kernel Exec Time,0.397311,33554432,128
Shutdown Kernel Exec Time,0.822272,33554432,128
Total Exec Time,10.7198,33554432,128
Memory Setup Time,7.05898,33554432,128
Enqueue Exec Time,2.30093,33554432,128
Add Kernel Exec Time,0.397312,33554432,128
Shutdown Kernel Exec Time,0.821248,33554432,128
Total Exec Time,11.7628,33554432,128
Memory Setup Time,8.08521,33554432,128
Enqueue Exec Time,2.30502,33554432,128
Add Kernel Exec Time,0.397313,33554432,128
Shutdown Kernel Exec Time,0.822272,33554432,128
Total Exec Time,12.3579,33554432,128
Memory Setup Time,8.69106,33554432,128
Enqueue Exec Time,2.30093,33554432,128
Add Kernel Exec Time,0.397311,33554432,128
Shutdown Kernel Exec Time,0.820224,33554432,128
Total Exec Time,10.436,33554432,128
Memory Setup Time,6.77793,33554432,128
Enqueue Exec Time,2.30298,33554432,128
Add Kernel Exec Time,0.397312,33554432,128
Shutdown Kernel Exec Time,0.820223,33554432,128
Total Exec Time,10.7355,33554432,128
Memory Setup Time,7.06977,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.398335,33554432,128
Shutdown Kernel Exec Time,0.823296,33554432,128
Total Exec Time,11.436,33554432,128
Memory Setup Time,7.76748,33554432,128
Enqueue Exec Time,2.30093,33554432,128
Add Kernel Exec Time,0.398335,33554432,128
Shutdown Kernel Exec Time,0.822271,33554432,128
Total Exec Time,7.97061,33554432,128
Memory Setup Time,4.29969,33554432,128
Enqueue Exec Time,2.30707,33554432,128
Add Kernel Exec Time,0.397312,33554432,128
Shutdown Kernel Exec Time,0.822273,33554432,128
Total Exec Time,8.2365,33554432,128
Memory Setup Time,4.57386,33554432,128
Enqueue Exec Time,2.30605,33554432,128
Add Kernel Exec Time,0.397312,33554432,128
Shutdown Kernel Exec Time,0.822272,33554432,128
Total Exec Time,7.93442,33554432,128
Memory Setup Time,4.27464,33554432,128
Enqueue Exec Time,2.30298,33554432,128
Add Kernel Exec Time,0.397311,33554432,128
Shutdown Kernel Exec Time,0.820223,33554432,128
Total Exec Time,7.90641,33554432,128
Memory Setup Time,4.24305,33554432,128
Enqueue Exec Time,2.30195,33554432,128
Add Kernel Exec Time,0.398336,33554432,128
Shutdown Kernel Exec Time,0.821249,33554432,128
Total Exec Time,8.16347,33554432,128
Memory Setup Time,4.50358,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.396288,33554432,128
Shutdown Kernel Exec Time,0.822272,33554432,128
Total Exec Time,7.96815,33554432,128
Memory Setup Time,4.31583,33554432,128
Enqueue Exec Time,2.29888,33554432,128
Add Kernel Exec Time,0.398336,33554432,128
Shutdown Kernel Exec Time,0.821249,33554432,128
Total Exec Time,8.02536,33554432,128
Memory Setup Time,4.36732,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.397311,33554432,128
Shutdown Kernel Exec Time,0.823296,33554432,128
Total Exec Time,7.81001,33554432,128
Memory Setup Time,4.14332,33554432,128
Enqueue Exec Time,2.30298,33554432,128
Add Kernel Exec Time,0.397311,33554432,128
Shutdown Kernel Exec Time,0.823295,33554432,128
Total Exec Time,7.91558,33554432,128
Memory Setup Time,4.24717,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.398336,33554432,128
Shutdown Kernel Exec Time,0.823297,33554432,128
Total Exec Time,8.31377,33554432,128
Memory Setup Time,4.64773,33554432,128
Enqueue Exec Time,2.30502,33554432,128
Add Kernel Exec Time,0.396288,33554432,128
Shutdown Kernel Exec Time,0.822272,33554432,128
Total Exec Time,7.63916,33554432,128
Memory Setup Time,3.97825,33554432,128
Enqueue Exec Time,2.30093,33554432,128
Add Kernel Exec Time,0.398335,33554432,128
Shutdown Kernel Exec Time,0.823297,33554432,128
Total Exec Time,7.98617,33554432,128
Memory Setup Time,4.31276,33554432,128
Enqueue Exec Time,2.30809,33554432,128
Add Kernel Exec Time,0.398335,33554432,128
Shutdown Kernel Exec Time,0.820224,33554432,128
Total Exec Time,7.95564,33554432,128
Memory Setup Time,4.29514,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.397311,33554432,128
Shutdown Kernel Exec Time,0.8192,33554432,128
Total Exec Time,8.23483,33554432,128
Memory Setup Time,4.57022,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.396289,33554432,128
Shutdown Kernel Exec Time,0.821248,33554432,128
Total Exec Time,10.7707,33554432,128
Memory Setup Time,7.07931,33554432,128
Enqueue Exec Time,2.30297,33554432,128
Add Kernel Exec Time,0.398337,33554432,128
Shutdown Kernel Exec Time,0.823297,33554432,128
Total Exec Time,7.94619,33554432,128
Memory Setup Time,4.28876,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.398336,33554432,128
Shutdown Kernel Exec Time,0.823297,33554432,128
Total Exec Time,9.17129,33554432,128
Memory Setup Time,5.50174,33554432,128
Enqueue Exec Time,2.30605,33554432,128
Add Kernel Exec Time,0.397312,33554432,128
Shutdown Kernel Exec Time,0.821248,33554432,128
Total Exec Time,9.6994,33554432,128
Memory Setup Time,6.02702,33554432,128
Enqueue Exec Time,2.30298,33554432,128
Add Kernel Exec Time,0.398337,33554432,128
Shutdown Kernel Exec Time,0.820224,33554432,128
Total Exec Time,7.90707,33554432,128
Memory Setup Time,4.24859,33554432,128
Enqueue Exec Time,2.304,33554432,128
Add Kernel Exec Time,0.396288,33554432,128
Shutdown Kernel Exec Time,0.821248,33554432,128
Total Exec Time,10.6966,33554432,128
Memory Setup Time,7.03711,33554432,128
Enqueue Exec Time,2.30195,33554432,128
Add Kernel Exec Time,0.397312,33554432,128
Shutdown Kernel Exec Time,0.821248,33554432,128
Total Exec Time,15.3962,67108864,128
Memory Setup Time,8.26502,67108864,128
Enqueue Exec Time,4.58445,67108864,128
Add Kernel Exec Time,0.782337,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,17.3811,67108864,128
Memory Setup Time,10.2131,67108864,128
Enqueue Exec Time,4.5865,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62816,67108864,128
Total Exec Time,16.5997,67108864,128
Memory Setup Time,9.45552,67108864,128
Enqueue Exec Time,4.58752,67108864,128
Add Kernel Exec Time,0.783359,67108864,128
Shutdown Kernel Exec Time,1.62713,67108864,128
Total Exec Time,13.6351,67108864,128
Memory Setup Time,6.49777,67108864,128
Enqueue Exec Time,4.58035,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62714,67108864,128
Total Exec Time,13.6892,67108864,128
Memory Setup Time,6.54345,67108864,128
Enqueue Exec Time,4.5824,67108864,128
Add Kernel Exec Time,0.782335,67108864,128
Shutdown Kernel Exec Time,1.62714,67108864,128
Total Exec Time,13.9256,67108864,128
Memory Setup Time,6.79302,67108864,128
Enqueue Exec Time,4.58342,67108864,128
Add Kernel Exec Time,0.783359,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,13.3603,67108864,128
Memory Setup Time,6.2191,67108864,128
Enqueue Exec Time,4.58342,67108864,128
Add Kernel Exec Time,0.783359,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,13.4684,67108864,128
Memory Setup Time,6.32703,67108864,128
Enqueue Exec Time,4.58342,67108864,128
Add Kernel Exec Time,0.784384,67108864,128
Shutdown Kernel Exec Time,1.62407,67108864,128
Total Exec Time,13.9184,67108864,128
Memory Setup Time,6.77957,67108864,128
Enqueue Exec Time,4.58445,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62407,67108864,128
Total Exec Time,13.4871,67108864,128
Memory Setup Time,6.3435,67108864,128
Enqueue Exec Time,4.57933,67108864,128
Add Kernel Exec Time,0.784383,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,13.6791,67108864,128
Memory Setup Time,6.54308,67108864,128
Enqueue Exec Time,4.58138,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,13.9094,67108864,128
Memory Setup Time,6.76375,67108864,128
Enqueue Exec Time,4.58547,67108864,128
Add Kernel Exec Time,0.784384,67108864,128
Shutdown Kernel Exec Time,1.62611,67108864,128
Total Exec Time,13.89,67108864,128
Memory Setup Time,6.74103,67108864,128
Enqueue Exec Time,4.58138,67108864,128
Add Kernel Exec Time,0.784383,67108864,128
Shutdown Kernel Exec Time,1.62202,67108864,128
Total Exec Time,13.6666,67108864,128
Memory Setup Time,6.52235,67108864,128
Enqueue Exec Time,4.58343,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62714,67108864,128
Total Exec Time,13.8419,67108864,128
Memory Setup Time,6.69677,67108864,128
Enqueue Exec Time,4.58138,67108864,128
Add Kernel Exec Time,0.782335,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,14.0781,67108864,128
Memory Setup Time,6.93466,67108864,128
Enqueue Exec Time,4.58854,67108864,128
Add Kernel Exec Time,0.782335,67108864,128
Shutdown Kernel Exec Time,1.62406,67108864,128
Total Exec Time,14.808,67108864,128
Memory Setup Time,7.67249,67108864,128
Enqueue Exec Time,4.5824,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62407,67108864,128
Total Exec Time,13.732,67108864,128
Memory Setup Time,6.59165,67108864,128
Enqueue Exec Time,4.58035,67108864,128
Add Kernel Exec Time,0.784383,67108864,128
Shutdown Kernel Exec Time,1.62918,67108864,128
Total Exec Time,16.056,67108864,128
Memory Setup Time,8.91564,67108864,128
Enqueue Exec Time,4.58445,67108864,128
Add Kernel Exec Time,0.783359,67108864,128
Shutdown Kernel Exec Time,1.62406,67108864,128
Total Exec Time,16.9129,67108864,128
Memory Setup Time,9.776,67108864,128
Enqueue Exec Time,4.58343,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,15.9926,67108864,128
Memory Setup Time,8.85192,67108864,128
Enqueue Exec Time,4.5865,67108864,128
Add Kernel Exec Time,0.783361,67108864,128
Shutdown Kernel Exec Time,1.62509,67108864,128
Total Exec Time,14.8173,67108864,128
Memory Setup Time,7.67787,67108864,128
Enqueue Exec Time,4.58752,67108864,128
Add Kernel Exec Time,0.782335,67108864,128
Shutdown Kernel Exec Time,1.62816,67108864,128
Total Exec Time,13.8121,67108864,128
Memory Setup Time,6.66829,67108864,128
Enqueue Exec Time,4.5865,67108864,128
Add Kernel Exec Time,0.784384,67108864,128
Shutdown Kernel Exec Time,1.62816,67108864,128
Total Exec Time,17.0787,67108864,128
Memory Setup Time,9.93583,67108864,128
Enqueue Exec Time,4.58342,67108864,128
Add Kernel Exec Time,0.784384,67108864,128
Shutdown Kernel Exec Time,1.62919,67108864,128
Total Exec Time,14.1327,67108864,128
Memory Setup Time,6.99444,67108864,128
Enqueue Exec Time,4.58342,67108864,128
Add Kernel Exec Time,0.784385,67108864,128
Shutdown Kernel Exec Time,1.62304,67108864,128
Total Exec Time,17.0388,67108864,128
Memory Setup Time,9.90178,67108864,128
Enqueue Exec Time,4.58138,67108864,128
Add Kernel Exec Time,0.784383,67108864,128
Shutdown Kernel Exec Time,1.62919,67108864,128
Total Exec Time,13.7029,67108864,128
Memory Setup Time,6.55466,67108864,128
Enqueue Exec Time,4.57933,67108864,128
Add Kernel Exec Time,0.783359,67108864,128
Shutdown Kernel Exec Time,1.62407,67108864,128
Total Exec Time,14.0059,67108864,128
Memory Setup Time,6.87887,67108864,128
Enqueue Exec Time,4.58445,67108864,128
Add Kernel Exec Time,0.782337,67108864,128
Shutdown Kernel Exec Time,1.62407,67108864,128
Total Exec Time,13.8412,67108864,128
Memory Setup Time,6.70729,67108864,128
Enqueue Exec Time,4.58342,67108864,128
Add Kernel Exec Time,0.785408,67108864,128
Shutdown Kernel Exec Time,1.62406,67108864,128
Total Exec Time,13.8,67108864,128
Memory Setup Time,6.6643,67108864,128
Enqueue Exec Time,4.5865,67108864,128
Add Kernel Exec Time,0.783359,67108864,128
Shutdown Kernel Exec Time,1.62611,67108864,128
Total Exec Time,24.5745,134217728,128
Memory Setup Time,10.4975,134217728,128
Enqueue Exec Time,9.14125,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23789,134217728,128
Total Exec Time,24.7817,134217728,128
Memory Setup Time,10.7048,134217728,128
Enqueue Exec Time,9.1433,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23789,134217728,128
Total Exec Time,24.6886,134217728,128
Memory Setup Time,10.6213,134217728,128
Enqueue Exec Time,9.14022,134217728,128
Add Kernel Exec Time,1.55238,134217728,128
Shutdown Kernel Exec Time,3.23175,134217728,128
Total Exec Time,25.0672,134217728,128
Memory Setup Time,10.9839,134217728,128
Enqueue Exec Time,9.14842,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23584,134217728,128
Total Exec Time,24.8203,134217728,128
Memory Setup Time,10.7326,134217728,128
Enqueue Exec Time,9.14637,134217728,128
Add Kernel Exec Time,1.55238,134217728,128
Shutdown Kernel Exec Time,3.23482,134217728,128
Total Exec Time,24.8254,134217728,128
Memory Setup Time,10.7387,134217728,128
Enqueue Exec Time,9.14432,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23891,134217728,128
Total Exec Time,24.7471,134217728,128
Memory Setup Time,10.6689,134217728,128
Enqueue Exec Time,9.1433,134217728,128
Add Kernel Exec Time,1.55238,134217728,128
Shutdown Kernel Exec Time,3.23379,134217728,128
Total Exec Time,25.9254,134217728,128
Memory Setup Time,11.8336,134217728,128
Enqueue Exec Time,9.14534,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23994,134217728,128
Total Exec Time,24.6757,134217728,128
Memory Setup Time,10.5799,134217728,128
Enqueue Exec Time,9.14637,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23584,134217728,128
Total Exec Time,27.042,134217728,128
Memory Setup Time,12.9588,134217728,128
Enqueue Exec Time,9.14022,134217728,128
Add Kernel Exec Time,1.55238,134217728,128
Shutdown Kernel Exec Time,3.23277,134217728,128
Total Exec Time,26.7846,134217728,128
Memory Setup Time,12.6944,134217728,128
Enqueue Exec Time,9.14432,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
Shutdown Kernel Exec Time,3.23686,134217728,128
Total Exec Time,24.6125,134217728,128
Memory Setup Time,10.5299,134217728,128
Enqueue Exec Time,9.14739,134217728,128
Add Kernel Exec Time,1.55238,134217728,128
Shutdown Kernel Exec Time,3.23789,134217728,128
Total Exec Time,27.9644,134217728,128
Memory Setup Time,13.8734,134217728,128
Enqueue Exec Time,9.15047,134217728,128
Add Kernel Exec Time,1.55341,134217728,128
